Frequency (Hz)	Level (dB)
12591.540527	-105.601242
12596.923828	-105.280388
12602.307129	-105.476654
12607.690430	-105.513847
12613.073730	-105.491020
12618.457031	-106.058327
12623.840332	-105.345650
12629.223633	-105.895401
12634.606934	-105.789711
12639.990234	-105.692223
12645.373535	-105.733078
12650.756836	-105.172264
12656.140137	-105.639282
12661.523438	-107.362671
12666.906738	-107.736305
12672.290039	-108.659500
12677.673340	-109.659782
12683.056641	-109.313072
12688.439941	-109.643982
12693.823242	-109.318146
12699.206543	-109.890785
12704.589844	-109.718567
12709.973145	-108.979172
12715.356445	-110.971115
12720.739746	-110.006577
12726.123047	-109.675682
12731.506348	-110.928963
12736.889648	-108.923965
12742.272949	-107.728439
12747.656250	-108.229172
12753.039551	-108.939728
12758.422852	-109.511932
12763.806152	-107.268341
12769.189453	-102.179535
12774.572754	-97.790176
12779.956055	-93.874786
12785.339355	-92.240120
12790.722656	-95.542023
12796.105957	-106.201126
12801.489258	-96.767281
12806.872559	-99.654716
12812.255859	-97.558640
12817.639160	-97.093414
12823.022461	-93.797173
12828.405762	-91.663536
12833.789062	-92.342110
12839.172363	-94.538582
12844.555664	-87.318436
12849.938965	-89.248154
12855.322266	-91.182976
12860.705566	-91.173386
12866.088867	-89.953888
12871.472168	-91.147713
12876.855469	-96.649902
12882.238770	-102.064842
12887.622070	-103.279366
12893.005371	-102.707817
12898.388672	-102.026878
12903.771973	-103.784515
12909.155273	-103.954117
12914.538574	-103.423355
12919.921875	-103.426109
12925.305176	-104.289711
12930.688477	-105.572845
12936.071777	-103.556015
12941.455078	-101.799515
12946.838379	-103.027779
12952.221680	-100.830635
12957.604980	-104.230751
12962.988281	-102.101456
12968.371582	-99.911911
12973.754883	-102.531242
12979.138184	-103.364624
12984.521484	-104.399605
12989.904785	-105.500168
12995.288086	-100.450089
13000.671387	-99.998734
13006.054688	-103.237091
13011.437988	-105.431625
13016.821289	-104.543747
13022.204590	-101.467522
13027.587891	-101.504318
13032.971191	-103.152359
13038.354492	-102.784302
13043.737793	-103.514084
13049.121094	-105.194939
13054.504395	-101.812691
13059.887695	-103.442101
13065.270996	-104.092003
13070.654297	-102.783722
13076.037598	-103.009033
13081.420898	-103.286705
13086.804199	-102.293465
13092.187500	-103.623383
13097.570801	-105.718460
13102.954102	-104.635773
13108.337402	-105.406013
13113.720703	-106.749237
13119.104004	-107.388252
13124.487305	-108.611397
13129.870605	-109.367416
13135.253906	-108.937958
13140.637207	-108.195656
13146.020508	-110.359161
13151.403809	-110.079132
13156.787109	-108.384682
13162.170410	-109.151466
13167.553711	-109.803268
13172.937012	-108.718185
13178.320312	-107.560997
13183.703613	-109.437469
13189.086914	-107.023224
13194.470215	-108.615997
13199.853516	-106.437614
13205.236816	-107.520714
13210.620117	-105.397690
13216.003418	-101.033943
13221.386719	-99.332939
13226.770020	-102.806442
13232.153320	-99.563560
13237.536621	-100.914177
13242.919922	-97.171982
13248.303223	-94.288704
13253.686523	-91.479416
13259.069824	-91.684319
13264.453125	-89.081688
13269.836426	-87.124298
13275.219727	-88.378151
13280.603027	-94.480484
13285.986328	-86.580429
13291.369629	-87.149529
13296.752930	-91.784348
13302.136230	-92.831009
13307.519531	-89.577042
13312.902832	-88.151825
13318.286133	-92.580978
13323.669434	-98.873940
13329.052734	-102.147072
13334.436035	-103.424103
13339.819336	-104.204407
13345.202637	-103.759949
13350.585938	-103.255096
13355.969238	-104.869545
13361.352539	-104.979210
13366.735840	-105.379143
13372.119141	-104.616272
13377.502441	-103.649017
13382.885742	-104.252167
13388.269043	-106.207115
13393.652344	-106.665672
13399.035645	-108.127800
13404.418945	-108.461319
13409.802246	-107.976135
13415.185547	-108.103065
13420.568848	-108.292770
13425.952148	-107.765190
13431.335449	-104.834206
13436.718750	-104.901070
13442.102051	-107.411263
13447.485352	-106.926994
13452.868652	-106.776039
13458.251953	-105.969917
13463.635254	-105.130234
13469.018555	-106.317589
13474.401855	-103.815285
13479.785156	-104.522743
13485.168457	-100.872559
13490.551758	-102.888321
13495.935059	-106.144676
13501.318359	-104.254692
13506.701660	-103.588562
13512.084961	-101.356964
13517.468262	-102.728714
13522.851562	-101.455551
13528.234863	-99.825737
13533.618164	-100.718735
13539.001465	-103.481766
13544.384766	-101.987122
13549.768066	-103.568512
13555.151367	-103.506355
13560.534668	-101.070541
13565.917969	-101.002625
13571.301270	-104.172882
13576.684570	-105.776009
13582.067871	-107.346519
13587.451172	-108.493370
13592.834473	-106.449608
13598.217773	-104.571754
13603.601074	-104.702217
13608.984375	-105.608826
13614.367676	-107.713974
13619.750977	-107.666725
13625.134277	-105.612396
13630.517578	-104.651169
13635.900879	-107.050934
13641.284180	-105.481880
13646.667480	-103.346062
13652.050781	-100.629776
13657.434082	-98.284889
13662.817383	-96.694633
13668.200684	-95.970863
13673.583984	-98.601936
13678.967285	-100.927208
13684.350586	-96.710976
13689.733887	-97.374680
13695.117188	-94.595818
13700.500488	-95.927444
13705.883789	-95.050064
13711.267090	-93.059250
13716.650391	-93.345161
13722.033691	-98.909973
13727.416992	-90.932762
13732.800293	-89.334320
13738.183594	-94.695961
13743.566895	-97.184998
13748.950195	-95.922348
13754.333496	-93.940315
13759.716797	-97.673431
13765.100098	-104.407036
13770.483398	-109.725456
13775.866699	-110.608734
13781.250000	-110.218971
13786.633301	-113.282112
13792.016602	-114.960777
13797.399902	-112.730637
13802.783203	-111.045197
13808.166504	-110.929062
13813.549805	-111.293869
13818.933105	-112.396767
13824.316406	-112.173248
13829.699707	-112.731369
13835.083008	-111.535675
13840.466309	-111.914230
13845.849609	-111.815819
13851.232910	-111.727364
13856.616211	-112.612007
13861.999512	-112.007004
13867.382812	-113.082558
13872.766113	-114.099190
13878.149414	-112.895424
13883.532715	-110.639824
13888.916016	-112.663513
13894.299316	-116.822113
13899.682617	-118.038994
13905.065918	-115.014259
13910.449219	-116.455322
13915.832520	-115.533501
13921.215820	-113.074532
13926.599121	-113.517036
13931.982422	-115.419106
13937.365723	-113.474052
13942.749023	-112.697289
13948.132324	-112.053482
13953.515625	-111.460121
13958.898926	-110.348534
13964.282227	-111.161369
13969.665527	-109.391319
13975.048828	-109.959526
13980.432129	-110.774544
13985.815430	-109.243317
13991.198730	-109.340073
13996.582031	-110.671562
14001.965332	-112.487778
14007.348633	-111.329796
14012.731934	-111.064728
14018.115234	-111.629967
14023.498535	-110.929810
14028.881836	-111.267990
14034.265137	-112.561707
14039.648438	-113.367599
14045.031738	-113.556084
14050.415039	-113.980797
14055.798340	-113.890121
14061.181641	-115.699738
14066.564941	-115.072083
14071.948242	-115.901505
14077.331543	-113.166534
14082.714844	-114.765564
14088.098145	-112.507347
14093.481445	-109.034760
14098.864746	-105.211594
14104.248047	-101.180634
14109.631348	-99.074974
14115.014648	-101.877457
14120.397949	-110.694405
14125.781250	-100.626991
14131.164551	-100.265495
14136.547852	-96.459343
14141.931152	-97.026360
14147.314453	-94.607567
14152.697754	-91.261902
14158.081055	-90.843193
14163.464355	-95.091965
14168.847656	-92.029076
14174.230957	-86.883614
14179.614258	-90.919350
14184.997559	-96.649437
14190.380859	-98.483185
14195.764160	-95.456009
14201.147461	-94.735031
14206.530762	-100.589981
14211.914062	-108.159042
14217.297363	-113.479233
14222.680664	-113.416328
14228.063965	-113.312004
14233.447266	-111.540199
14238.830566	-113.938736
14244.213867	-115.101311
14249.597168	-112.818626
14254.980469	-109.648415
14260.363770	-108.211998
14265.747070	-109.309631
14271.130371	-113.222061
14276.513672	-113.038879
14281.896973	-111.436684
14287.280273	-111.971581
14292.663574	-111.420975
14298.046875	-111.342171
14303.430176	-112.581001
14308.813477	-112.283676
14314.196777	-110.089531
14319.580078	-110.547134
14324.963379	-112.464005
14330.346680	-111.012321
14335.729980	-111.709518
14341.113281	-110.049225
14346.496582	-109.868774
14351.879883	-113.085640
14357.263184	-112.754257
14362.646484	-110.085808
14368.029785	-108.462341
14373.413086	-106.752441
14378.796387	-108.718231
14384.179688	-109.864922
14389.562988	-106.428413
14394.946289	-104.142021
14400.329590	-105.708458
14405.712891	-106.562691
14411.096191	-104.416145
14416.479492	-103.739754
14421.862793	-102.183098
14427.246094	-101.367592
14432.629395	-103.600609
14438.012695	-104.001289
14443.395996	-101.552040
14448.779297	-99.747002
14454.162598	-100.707443
14459.545898	-103.338615
14464.929199	-106.209915
14470.312500	-106.734978
14475.695801	-104.696526
14481.079102	-100.887810
14486.462402	-101.615700
14491.845703	-101.732506
14497.229004	-99.570854
14502.612305	-101.834686
14507.995605	-102.652420
14513.378906	-100.320480
14518.762207	-102.606339
14524.145508	-103.767838
14529.528809	-97.355721
14534.912109	-95.110748
14540.295410	-91.620850
14545.678711	-88.540627
14551.062012	-88.099899
14556.445312	-91.703323
14561.828613	-91.430649
14567.211914	-88.520912
14572.595215	-88.335365
14577.978516	-85.523224
14583.361816	-86.982445
14588.745117	-86.303253
14594.128418	-82.819443
14599.511719	-81.960869
14604.895020	-84.828209
14610.278320	-86.490547
14615.661621	-78.983704
14621.044922	-80.862892
14626.428223	-86.257965
14631.811523	-88.666534
14637.194824	-86.760170
14642.578125	-82.843590
14647.961426	-85.561859
14653.344727	-93.085304
14658.728027	-102.382240
14664.111328	-103.691956
14669.494629	-104.454018
14674.877930	-101.620483
14680.261230	-100.789902
14685.644531	-101.365341
14691.027832	-102.112457
14696.411133	-101.473488
14701.794434	-100.989319
14707.177734	-101.263016
14712.561035	-103.873253
14717.944336	-103.429390
14723.327637	-102.808968
14728.710938	-103.580299
14734.094238	-103.527916
14739.477539	-103.492134
14744.860840	-106.026054
14750.244141	-105.289032
14755.627441	-105.530907
14761.010742	-105.290863
14766.394043	-102.186867
14771.777344	-101.954208
14777.160645	-104.192940
14782.543945	-102.939362
14787.927246	-101.998672
14793.310547	-103.256714
14798.693848	-103.178337
14804.077148	-101.300209
14809.460449	-101.688347
14814.843750	-101.422333
14820.227051	-100.904396
14825.610352	-102.476418
14830.993652	-103.760269
14836.376953	-102.922409
14841.760254	-101.296829
14847.143555	-102.990829
14852.526855	-104.059158
14857.910156	-100.576454
14863.293457	-100.882057
14868.676758	-102.070831
14874.060059	-103.969116
14879.443359	-105.956192
14884.826660	-104.297852
14890.209961	-101.612282
14895.593262	-102.287926
14900.976562	-103.507301
14906.359863	-103.524170
14911.743164	-104.275787
14917.126465	-102.517029
14922.509766	-102.281120
14927.893066	-104.886490
14933.276367	-104.492599
14938.659668	-103.389107
14944.042969	-102.712639
14949.426270	-101.965179
14954.809570	-104.090881
14960.192871	-106.254486
14965.576172	-101.005249
14970.959473	-97.222092
14976.342773	-94.831535
14981.726074	-90.877762
14987.109375	-88.314934
14992.492676	-89.145935
14997.875977	-96.033333
15003.259277	-89.943115
15008.642578	-88.963997
15014.025879	-89.316544
15019.409180	-86.805115
15024.792480	-87.641510
15030.175781	-87.974655
15035.559082	-85.031845
15040.942383	-83.472038
15046.325684	-86.411865
15051.708984	-91.113922
15057.092285	-83.077454
15062.475586	-82.692749
15067.858887	-87.717766
15073.242188	-89.978394
15078.625488	-90.910339
15084.008789	-85.897835
15089.392090	-85.732620
15094.775391	-91.452995
15100.158691	-98.644638
15105.541992	-100.992622
15110.925293	-102.910332
15116.308594	-102.332924
15121.691895	-103.392647
15127.075195	-104.365723
15132.458496	-102.930779
15137.841797	-101.834770
15143.225098	-100.924103
15148.608398	-99.881012
15153.991699	-102.919533
15159.375000	-106.581154
15164.758301	-104.162155
15170.141602	-103.607620
15175.524902	-105.784492
15180.908203	-106.488190
15186.291504	-105.671898
15191.674805	-103.810081
15197.058105	-103.017555
15202.441406	-106.449051
15207.824707	-105.012932
15213.208008	-104.969276
15218.591309	-105.774536
15223.974609	-105.539803
15229.357910	-104.343468
15234.741211	-104.977974
15240.124512	-103.470718
15245.507812	-102.938217
15250.891113	-102.991890
15256.274414	-103.886635
15261.657715	-104.273666
15267.041016	-105.346870
15272.424316	-104.049812
15277.807617	-102.210068
15283.190918	-102.741394
15288.574219	-102.701279
15293.957520	-103.165512
15299.340820	-103.035599
15304.724121	-103.087189
15310.107422	-102.190689
15315.490723	-102.763817
15320.874023	-103.286316
15326.257324	-101.721512
15331.640625	-98.765472
15337.023926	-100.474091
15342.407227	-102.072052
15347.790527	-101.605171
15353.173828	-102.331841
15358.557129	-103.340500
15363.940430	-104.036575
15369.323730	-100.079422
15374.707031	-100.043663
15380.090332	-99.332756
15385.473633	-100.164139
15390.856934	-103.004066
15396.240234	-100.766479
15401.623535	-100.727837
15407.006836	-99.645996
15412.390137	-95.557953
15417.773438	-93.132187
15423.156738	-90.416763
15428.540039	-88.781250
15433.923340	-90.199814
15439.306641	-97.841972
15444.689941	-93.451340
15450.073242	-94.306931
15455.456543	-93.599838
15460.839844	-91.517853
15466.223145	-92.492088
15471.606445	-93.695892
15476.989746	-90.821449
15482.373047	-89.135117
15487.756348	-90.908875
15493.139648	-93.868835
15498.522949	-89.820435
15503.906250	-86.499878
15509.289551	-89.830986
15514.672852	-92.447929
15520.056152	-93.231056
15525.439453	-90.938683
15530.822754	-90.432320
15536.206055	-92.786377
15541.589355	-99.319031
15546.972656	-104.598114
15552.355957	-105.417496
15557.739258	-105.926880
15563.122559	-105.146645
15568.505859	-103.566650
15573.889160	-103.326866
15579.272461	-105.215813
15584.655762	-104.435631
15590.039062	-104.620064
15595.422363	-104.214745
15600.805664	-105.482468
15606.188965	-105.185860
15611.572266	-103.464348
15616.955566	-103.416054
15622.338867	-103.531754
15627.722168	-103.979744
15633.105469	-104.965660
15638.488770	-105.347031
15643.872070	-103.986893
15649.255371	-102.065414
15654.638672	-102.228035
15660.021973	-103.579842
15665.405273	-103.085754
15670.788574	-104.806503
15676.171875	-104.926712
15681.555176	-104.136703
15686.938477	-104.050568
15692.321777	-103.153557
15697.705078	-103.553246
15703.088379	-101.752663
15708.471680	-102.944115
15713.854980	-104.355263
15719.238281	-105.067276
15724.621582	-105.021812
15730.004883	-102.424271
15735.388184	-103.775635
15740.771484	-102.745850
15746.154785	-101.528099
15751.538086	-103.795120
15756.921387	-103.486809
15762.304688	-103.573822
15767.687988	-103.954285
15773.071289	-104.787102
15778.454590	-102.856056
15783.837891	-103.335342
15789.221191	-104.574928
15794.604492	-103.117996
15799.987793	-104.707787
15805.371094	-104.530556
15810.754395	-104.597389
15816.137695	-105.202202
15821.520996	-102.031715
15826.904297	-100.612434
15832.287598	-101.641777
15837.670898	-103.287949
15843.054199	-105.197525
15848.437500	-101.473885
15853.820801	-99.700096
15859.204102	-97.362892
15864.587402	-95.450531
15869.970703	-93.833702
15875.354004	-94.952011
15880.737305	-102.472992
15886.120605	-94.118980
15891.503906	-94.143829
15896.887207	-94.300179
15902.270508	-90.229111
15907.653809	-89.794502
15913.037109	-90.553688
15918.420410	-88.840813
15923.803711	-86.786011
15929.187012	-88.395103
15934.570312	-91.422600
15939.953613	-88.925606
15945.336914	-83.904716
15950.720215	-86.791534
15956.103516	-90.477058
15961.486816	-91.285576
15966.870117	-91.952324
15972.253418	-89.345085
15977.636719	-90.909485
15983.020020	-96.174812
15988.403320	-100.311264
15993.786621	-102.202843
15999.169922	-103.497223
16004.553223	-104.660614
16009.936523	-105.793991
16015.319824	-104.271912
16020.703125	-103.699440
16026.086426	-102.917061
16031.469727	-102.038788
16036.853027	-102.680374
16042.236328	-103.836319
16047.619629	-104.132828
16053.002930	-102.693703
16058.386230	-103.248093
16063.769531	-104.789635
16069.152832	-103.805649
16074.536133	-103.518585
16079.919434	-103.383881
16085.302734	-104.592499
16090.686035	-104.919777
16096.069336	-103.813316
16101.452637	-103.510078
16106.835938	-102.347252
16112.219238	-101.414413
16117.602539	-103.059807
16122.985840	-103.933014
16128.369141	-102.027695
16133.752441	-101.008583
16139.135742	-103.621315
16144.519043	-101.778641
16149.902344	-101.031082
16155.285645	-101.083122
16160.668945	-101.895775
16166.052246	-100.935028
16171.435547	-100.084808
16176.818848	-100.963005
16182.202148	-101.919289
16187.585449	-101.732048
16192.968750	-100.548508
16198.352051	-100.998489
16203.735352	-102.890274
16209.118652	-100.155960
16214.501953	-97.833839
16219.885254	-98.477173
16225.268555	-99.601646
16230.651855	-100.092339
16236.035156	-100.453827
16241.418457	-100.369392
16246.801758	-102.119370
16252.185059	-100.942856
16257.568359	-100.654747
16262.951660	-99.650253
16268.334961	-100.539299
16273.718262	-101.611504
16279.101562	-100.370026
16284.484863	-98.029228
16289.868164	-97.379135
16295.251465	-92.605125
16300.634766	-88.991348
16306.018066	-86.825768
16311.401367	-85.612846
16316.784668	-87.657982
16322.167969	-100.500793
16327.551270	-88.866043
16332.934570	-90.953850
16338.317871	-90.551964
16343.701172	-88.963524
16349.084473	-88.475029
16354.467773	-90.166435
16359.851074	-87.926437
16365.234375	-84.594604
16370.617676	-85.339096
16376.000977	-87.941010
16381.384277	-88.532974
16386.767578	-81.976852
16392.150879	-82.594475
16397.534180	-86.473839
16402.917480	-89.111664
16408.300781	-91.112206
16413.684082	-89.011719
16419.067383	-84.624458
16424.450684	-87.197235
16429.833984	-94.117989
16435.217285	-98.145638
16440.600586	-100.235229
16445.983887	-100.405380
16451.367188	-98.105255
16456.750488	-98.009224
16462.133789	-97.746140
16467.517090	-96.708420
16472.900391	-96.515648
16478.283691	-95.911400
16483.666992	-97.569267
16489.050293	-97.113190
16494.433594	-97.562317
16499.816895	-99.427208
16505.200195	-96.863251
16510.583496	-95.873894
16515.966797	-99.217461
16521.350098	-100.998596
16526.733398	-99.687355
16532.116699	-99.803551
16537.500000	-97.431229
16542.883301	-97.093483
16548.266602	-98.836960
16553.649902	-98.828896
16559.033203	-96.554749
16564.416504	-99.050171
16569.799805	-100.300064
16575.183105	-98.364304
16580.566406	-99.848518
16585.949707	-97.769348
16591.333008	-98.730003
16596.716309	-99.371994
16602.099609	-101.144089
16607.482910	-100.772049
16612.866211	-98.162033
16618.249512	-99.484665
16623.632812	-101.411514
16629.016113	-99.312599
16634.399414	-98.836746
16639.782715	-98.463348
16645.166016	-99.397797
16650.549316	-101.969284
16655.932617	-101.777725
16661.315918	-101.906250
16666.699219	-101.650780
16672.082520	-102.393616
16677.465820	-101.765350
16682.849121	-101.438614
16688.232422	-102.324394
16693.615723	-102.721741
16698.999023	-103.938591
16704.382324	-105.017532
16709.765625	-104.225090
16715.148926	-104.272675
16720.532227	-105.826767
16725.915527	-103.002182
16731.298828	-98.448120
16736.682129	-94.304085
16742.065430	-90.416428
16747.448730	-87.383034
16752.832031	-86.570465
16758.215332	-89.939217
16763.598633	-101.879829
16768.981934	-88.841141
16774.365234	-92.224617
16779.748535	-90.507965
16785.131836	-89.312584
16790.515137	-88.124687
16795.898438	-90.132790
16801.281738	-89.452660
16806.665039	-85.882774
16812.048340	-85.375763
16817.431641	-88.234329
16822.814941	-88.584122
16828.198242	-83.847832
16833.581543	-82.493134
16838.964844	-86.393776
16844.348145	-88.096664
16849.731445	-89.246223
16855.114746	-89.753723
16860.498047	-85.677994
16865.881348	-86.563522
16871.264648	-93.061249
16876.647949	-101.159935
16882.031250	-105.440292
16887.414551	-107.474075
16892.797852	-107.788376
16898.181152	-107.824524
16903.564453	-107.449699
16908.947754	-107.179169
16914.331055	-106.426727
16919.714355	-105.916832
16925.097656	-107.896721
16930.480957	-108.824226
16935.864258	-107.615891
16941.247559	-107.689072
16946.630859	-107.762917
16952.014160	-106.890701
16957.397461	-109.009644
16962.780762	-110.075317
16968.164062	-110.590012
16973.547363	-108.203300
16978.930664	-109.145088
16984.313965	-108.918289
16989.697266	-109.488625
16995.080566	-108.073219
17000.463867	-106.421082
17005.847168	-108.132538
17011.230469	-106.097351
17016.613770	-104.149864
17021.997070	-104.836800
17027.380371	-104.108765
17032.763672	-105.244316
17038.146973	-104.915535
17043.530273	-106.310974
17048.913574	-106.253304
17054.296875	-105.633957
17059.680176	-106.378082
17065.063477	-106.352226
17070.446777	-105.632591
17075.830078	-105.276161
17081.213379	-105.014977
17086.596680	-106.476372
17091.979980	-107.054947
17097.363281	-106.473289
17102.746582	-105.981834
17108.129883	-106.113098
17113.513184	-105.784164
17118.896484	-106.538254
17124.279785	-107.770309
17129.663086	-107.394623
17135.046387	-106.576111
17140.429688	-107.871567
17145.812988	-107.294464
17151.196289	-106.407478
17156.579590	-107.028053
17161.962891	-107.234772
17167.346191	-106.025581
17172.729492	-101.410439
17178.112793	-97.823753
17183.496094	-94.414810
17188.879395	-92.479118
17194.262695	-92.310547
17199.645996	-96.758369
17205.029297	-102.120461
17210.412598	-97.649246
17215.795898	-104.415359
17221.179199	-101.214249
17226.562500	-103.107956
17231.945801	-99.348267
17237.329102	-98.324379
17242.712402	-95.771477
17248.095703	-92.492790
17253.479004	-91.313164
17258.862305	-93.960136
17264.245605	-92.914787
17269.628906	-90.077347
17275.012207	-86.038155
17280.395508	-89.203949
17285.778809	-91.188759
17291.162109	-90.499176
17296.545410	-90.836136
17301.928711	-89.795891
17307.312012	-87.627228
17312.695312	-90.869057
17318.078613	-96.916824
17323.461914	-101.863258
17328.845215	-103.097153
17334.228516	-103.327812
17339.611816	-102.234444
17344.995117	-102.959099
17350.378418	-103.214622
17355.761719	-103.931183
17361.145020	-104.122475
17366.528320	-104.481392
17371.911621	-104.227921
17377.294922	-104.279167
17382.678223	-104.229179
17388.061523	-105.086586
17393.444824	-104.039955
17398.828125	-103.953331
17404.211426	-103.920357
17409.594727	-105.526390
17414.978027	-105.131821
17420.361328	-104.190636
17425.744629	-102.487099
17431.127930	-104.237770
17436.511230	-103.908234
17441.894531	-102.974831
17447.277832	-104.783752
17452.661133	-104.935524
17458.044434	-105.937775
17463.427734	-105.694481
17468.811035	-105.703995
17474.194336	-106.170235
17479.577637	-105.555016
17484.960938	-106.880486
17490.344238	-107.139366
17495.727539	-105.500954
17501.110840	-106.411102
17506.494141	-107.595818
17511.877441	-108.127327
17517.260742	-107.571655
17522.644043	-106.357307
17528.027344	-106.786308
17533.410645	-107.976662
17538.793945	-107.843811
17544.177246	-108.166794
17549.560547	-108.997383
17554.943848	-109.634918
17560.327148	-107.994720
17565.710449	-107.783020
17571.093750	-109.037743
17576.477051	-108.369995
17581.860352	-108.076851
17587.243652	-108.343056
17592.626953	-108.056122
17598.010254	-107.094131
17603.393555	-107.433250
17608.776855	-108.315483
17614.160156	-109.012527
17619.543457	-104.253761
17624.926758	-99.902328
17630.310059	-98.368736
17635.693359	-99.423645
17641.076660	-105.380272
17646.459961	-107.549011
17651.843262	-105.121460
17657.226562	-105.605827
17662.609863	-105.360535
17667.993164	-101.565735
17673.376465	-99.682793
17678.759766	-100.324707
17684.143066	-99.921577
17689.526367	-98.392540
17694.909668	-97.118561
17700.292969	-98.232765
17705.676270	-97.382492
17711.059570	-96.899597
17716.442871	-91.215744
17721.826172	-92.692108
17727.209473	-94.491524
17732.592773	-92.985954
17737.976074	-92.533028
17743.359375	-92.960022
17748.742676	-89.275551
17754.125977	-90.572441
17759.509277	-96.627434
17764.892578	-102.710106
17770.275879	-104.488556
17775.659180	-104.191940
17781.042480	-104.276543
17786.425781	-103.922844
17791.809082	-104.681801
17797.192383	-103.247849
17802.575684	-102.676186
17807.958984	-103.348877
17813.342285	-104.449997
17818.725586	-102.396027
17824.108887	-102.050148
17829.492188	-104.244530
17834.875488	-103.414497
17840.258789	-103.429962
17845.642090	-105.112724
17851.025391	-105.085548
17856.408691	-104.926895
17861.791992	-104.890839
17867.175293	-106.251671
17872.558594	-105.514633
17877.941895	-106.388672
17883.325195	-105.524521
17888.708496	-105.508568
17894.091797	-105.547081
17899.475098	-104.730408
17904.858398	-105.535347
17910.241699	-106.015930
17915.625000	-106.784279
17921.008301	-107.561447
17926.391602	-107.971191
17931.774902	-107.212906
17937.158203	-106.300751
17942.541504	-107.374855
17947.924805	-108.814590
17953.308105	-107.476540
17958.691406	-108.001099
17964.074707	-108.632477
17969.458008	-108.814484
17974.841309	-109.484169
17980.224609	-108.360214
17985.607910	-108.457619
17990.991211	-108.064629
17996.374512	-108.060265
18001.757812	-108.241272
18007.141113	-107.838806
18012.524414	-108.650177
18017.907715	-106.906425
18023.291016	-106.562172
18028.674316	-108.068748
18034.057617	-106.486198
18039.440918	-106.368103
18044.824219	-108.064865
18050.207520	-107.561310
18055.590820	-105.964928
18060.974121	-104.113052
18066.357422	-102.756874
18071.740723	-101.382851
18077.124023	-99.837372
18082.507324	-102.253708
18087.890625	-107.135880
18093.273926	-104.489410
18098.657227	-107.815086
18104.040527	-104.087784
18109.423828	-105.495354
18114.807129	-105.279404
18120.190430	-105.852280
18125.573730	-105.439644
18130.957031	-102.245827
18136.340332	-99.151756
18141.723633	-100.607323
18147.106934	-102.720161
18152.490234	-103.031670
18157.873535	-97.689651
18163.256836	-96.538826
18168.640137	-98.485527
18174.023438	-96.637848
18179.406738	-94.051453
18184.790039	-94.285774
18190.173340	-94.590553
18195.556641	-95.430206
18200.939941	-99.475037
18206.323242	-106.817429
18211.706543	-108.852493
18217.089844	-109.349182
18222.473145	-109.004745
18227.856445	-110.083191
18233.239746	-110.700844
18238.623047	-110.941010
18244.006348	-110.467834
18249.389648	-110.093887
18254.772949	-110.756805
18260.156250	-111.301819
18265.539551	-110.266098
18270.922852	-109.272224
18276.306152	-110.156540
18281.689453	-110.431862
18287.072754	-111.785675
18292.456055	-111.197823
18297.839355	-111.326500
18303.222656	-111.010010
18308.605957	-110.598083
18313.989258	-110.471008
18319.372559	-110.753883
18324.755859	-109.810776
18330.139160	-110.440781
18335.522461	-110.496452
18340.905762	-110.177544
18346.289062	-109.494995
18351.672363	-109.641434
18357.055664	-110.938538
18362.438965	-110.932014
18367.822266	-112.261307
18373.205566	-111.698837
18378.588867	-110.874626
18383.972168	-110.167526
18389.355469	-110.193016
18394.738770	-110.097702
18400.122070	-110.163635
18405.505371	-109.498375
18410.888672	-108.380028
18416.271973	-108.811226
18421.655273	-109.278008
18427.038574	-109.935539
18432.421875	-110.793327
18437.805176	-110.301285
18443.188477	-111.375427
18448.571777	-109.993744
18453.955078	-109.924980
18459.338379	-110.236275
18464.721680	-111.015755
18470.104980	-110.511169
18475.488281	-108.973534
18480.871582	-109.560966
18486.254883	-110.537582
18491.638184	-111.127861
18497.021484	-111.717224
18502.404785	-109.322571
18507.788086	-105.629356
18513.171387	-104.111130
18518.554688	-104.989929
18523.937988	-109.923798
18529.321289	-112.524277
18534.704590	-107.418457
18540.087891	-110.894226
18545.471191	-109.384346
18550.854492	-107.191528
18556.237793	-103.925125
18561.621094	-105.396240
18567.004395	-107.388763
18572.387695	-106.891930
18577.770996	-103.552681
18583.154297	-104.523819
18588.537598	-105.719551
18593.920898	-103.616890
18599.304199	-101.992096
18604.687500	-99.639282
18610.070801	-102.369698
18615.454102	-104.008934
18620.837402	-104.522942
18626.220703	-105.327675
18631.604004	-104.910591
18636.987305	-101.727318
18642.370605	-103.715317
18647.753906	-109.639626
18653.137207	-115.745766
18658.520508	-115.348038
18663.903809	-114.593452
18669.287109	-112.334549
18674.670410	-113.417870
18680.053711	-114.193115
18685.437012	-113.694542
18690.820312	-113.935822
18696.203613	-115.612190
18701.586914	-114.207069
18706.970215	-113.059006
18712.353516	-112.512436
18717.736816	-113.418228
18723.120117	-113.576859
18728.503418	-112.266174
18733.886719	-112.398819
18739.270020	-113.062241
18744.653320	-112.989998
18750.036621	-113.797256
18755.419922	-114.464241
18760.803223	-112.686760
18766.186523	-111.995819
18771.569824	-114.183105
18776.953125	-113.623802
18782.336426	-112.448143
18787.719727	-112.675476
18793.103027	-112.193405
18798.486328	-112.634087
18803.869629	-113.990112
18809.252930	-114.729050
18814.636230	-112.804749
18820.019531	-112.088203
18825.402832	-113.746109
18830.786133	-113.525993
18836.169434	-113.079834
18841.552734	-112.978317
18846.936035	-112.920761
18852.319336	-112.090302
18857.702637	-112.321907
