Frequency (Hz)	Level (dB)
12596.923828	-91.320862
12602.307129	-91.393982
12607.690430	-96.817894
12613.073730	-101.186096
12618.457031	-102.637985
12623.840332	-107.316193
12629.223633	-103.698578
12634.606934	-95.004211
12639.990234	-93.166046
12645.373535	-99.915367
12650.756836	-98.381981
12656.140137	-93.706413
12661.523438	-98.325325
12666.906738	-98.667313
12672.290039	-95.293236
12677.673340	-104.332779
12683.056641	-95.642746
12688.439941	-95.207237
12693.823242	-95.354057
12699.206543	-90.423653
12704.589844	-94.282005
12709.973145	-92.434288
12715.356445	-94.789185
12720.739746	-90.779831
12726.123047	-93.812965
12731.506348	-95.876579
12736.889648	-97.105553
12742.272949	-97.136597
12747.656250	-99.234428
12753.039551	-95.053261
12758.422852	-102.457733
12763.806152	-96.396919
12769.189453	-98.517693
12774.572754	-96.660385
12779.956055	-94.069595
12785.339355	-90.096588
12790.722656	-90.573296
12796.105957	-93.996758
12801.489258	-94.870346
12806.872559	-98.044205
12812.255859	-93.706207
12817.639160	-93.224113
12823.022461	-98.449234
12828.405762	-95.722969
12833.789062	-93.018082
12839.172363	-90.508400
12844.555664	-93.946022
12849.938965	-95.969666
12855.322266	-88.550117
12860.705566	-87.881874
12866.088867	-92.410446
12871.472168	-88.888557
12876.855469	-88.254646
12882.238770	-83.463043
12887.622070	-79.693237
12893.005371	-79.429947
12898.388672	-80.810158
12903.771973	-78.197777
12909.155273	-77.443611
12914.538574	-78.390984
12919.921875	-80.800079
12925.305176	-83.981010
12930.688477	-84.574875
12936.071777	-87.797852
12941.455078	-89.011787
12946.838379	-87.271950
12952.221680	-90.688202
12957.604980	-104.060692
12962.988281	-98.790497
12968.371582	-98.721489
12973.754883	-94.523682
12979.138184	-91.839592
12984.521484	-95.420120
12989.904785	-96.876328
12995.288086	-101.395844
13000.671387	-99.168617
13006.054688	-101.283630
13011.437988	-103.001564
13016.821289	-103.043091
13022.204590	-105.434738
13027.587891	-98.245918
13032.971191	-98.045898
13038.354492	-99.111961
13043.737793	-95.011047
13049.121094	-92.820061
13054.504395	-95.771606
13059.887695	-100.739517
13065.270996	-101.881599
13070.654297	-97.524193
13076.037598	-95.266541
13081.420898	-97.854546
13086.804199	-101.912819
13092.187500	-97.037613
13097.570801	-95.374771
13102.954102	-100.744659
13108.337402	-100.123566
13113.720703	-99.692184
13119.104004	-98.517586
13124.487305	-101.786743
13129.870605	-106.928474
13135.253906	-107.282196
13140.637207	-107.597946
13146.020508	-106.858482
13151.403809	-100.804642
13156.787109	-102.380836
13162.170410	-98.668388
13167.553711	-97.379074
13172.937012	-95.952751
13178.320312	-102.619034
13183.703613	-99.462486
13189.086914	-101.517426
13194.470215	-96.973267
13199.853516	-97.243378
13205.236816	-92.840439
13210.620117	-99.355583
13216.003418	-99.148033
13221.386719	-89.688995
13226.770020	-87.886284
13232.153320	-87.233109
13237.536621	-89.308395
13242.919922	-89.741257
13248.303223	-87.706108
13253.686523	-84.626740
13259.069824	-80.324509
13264.453125	-81.194984
13269.836426	-82.729439
13275.219727	-83.066673
13280.603027	-85.668030
13285.986328	-89.951691
13291.369629	-91.586868
13296.752930	-90.035889
13302.136230	-93.912201
13307.519531	-95.538361
13312.902832	-94.889923
13318.286133	-96.657997
13323.669434	-94.451019
13329.052734	-94.087936
13334.436035	-99.836487
13339.819336	-100.332947
13345.202637	-95.747658
13350.585938	-100.147430
13355.969238	-96.761612
13361.352539	-95.435341
13366.735840	-105.576843
13372.119141	-97.611343
13377.502441	-105.526840
13382.885742	-104.399597
13388.269043	-97.679924
13393.652344	-100.375282
13399.035645	-101.904350
13404.418945	-96.902061
13409.802246	-95.314018
13415.185547	-97.616165
13420.568848	-100.596596
13425.952148	-97.040794
13431.335449	-103.134941
13436.718750	-102.852898
13442.102051	-98.949379
13447.485352	-98.100166
13452.868652	-97.215317
13458.251953	-107.623543
13463.635254	-100.310959
13469.018555	-103.920807
13474.401855	-98.506538
13479.785156	-98.890839
13485.168457	-96.054916
13490.551758	-97.972603
13495.935059	-98.379532
13501.318359	-94.142815
13506.701660	-99.639549
13512.084961	-107.729988
13517.468262	-96.917122
13522.851562	-97.954514
13528.234863	-93.906624
13533.618164	-92.943176
13539.001465	-97.206894
13544.384766	-98.592735
13549.768066	-91.765701
13555.151367	-91.199402
13560.534668	-98.128784
13565.917969	-109.910362
13571.301270	-95.221947
13576.684570	-92.793373
13582.067871	-89.633156
13587.451172	-89.846283
13592.834473	-100.404175
13598.217773	-91.007347
13603.601074	-93.792648
13608.984375	-91.205070
13614.367676	-85.207703
13619.750977	-79.528618
13625.134277	-77.054016
13630.517578	-76.840958
13635.900879	-78.258469
13641.284180	-80.051865
13646.667480	-81.935654
13652.050781	-85.965630
13657.434082	-86.677185
13662.817383	-89.232491
13668.200684	-92.086937
13673.583984	-92.918526
13678.967285	-96.355034
13684.350586	-102.241730
13689.733887	-105.402817
13695.117188	-108.453819
13700.500488	-99.957672
13705.883789	-94.116013
13711.267090	-98.804626
13716.650391	-100.612968
13722.033691	-104.378899
13727.416992	-103.070297
13732.800293	-99.589241
13738.183594	-102.391846
13743.566895	-100.406563
13748.950195	-102.045921
13754.333496	-96.450325
13759.716797	-92.737549
13765.100098	-94.041107
13770.483398	-93.269371
13775.866699	-95.856964
13781.250000	-97.893898
13786.633301	-110.363075
13792.016602	-101.212372
13797.399902	-102.092598
13802.783203	-102.209503
13808.166504	-98.107193
13813.549805	-99.035477
13818.933105	-100.772736
13824.316406	-107.943390
13829.699707	-100.654678
13835.083008	-100.916840
13840.466309	-105.198250
13845.849609	-98.696404
13851.232910	-101.145622
13856.616211	-101.568169
13861.999512	-98.300705
13867.382812	-93.917664
13872.766113	-94.820732
13878.149414	-103.885612
13883.532715	-97.239334
13888.916016	-95.458229
13894.299316	-96.822685
13899.682617	-95.011055
13905.065918	-99.705605
13910.449219	-95.027374
13915.832520	-100.562775
13921.215820	-99.904770
13926.599121	-94.038078
13931.982422	-91.755280
13937.365723	-93.759277
13942.749023	-92.949287
13948.132324	-89.571510
13953.515625	-91.276855
13958.898926	-89.725998
13964.282227	-93.058777
13969.665527	-87.621429
13975.048828	-84.887642
13980.432129	-82.118324
13985.815430	-81.125214
13991.198730	-82.951805
13996.582031	-87.874969
14001.965332	-91.980347
14007.348633	-100.303902
14012.731934	-100.552788
14018.115234	-101.757446
14023.498535	-104.927834
14028.881836	-98.487160
14034.265137	-99.333420
14039.648438	-103.047554
14045.031738	-98.942886
14050.415039	-100.900787
14055.798340	-102.932625
14061.181641	-97.101585
14066.564941	-98.134827
14071.948242	-108.345085
14077.331543	-107.655159
14082.714844	-110.380264
14088.098145	-103.353256
14093.481445	-104.940735
14098.864746	-102.850594
14104.248047	-106.295815
14109.631348	-106.775146
14115.014648	-99.163437
14120.397949	-102.956795
14125.781250	-100.896370
14131.164551	-97.333328
14136.547852	-101.171570
14141.931152	-99.832314
14147.314453	-97.470146
14152.697754	-98.400261
14158.081055	-103.975037
14163.464355	-95.197258
14168.847656	-100.260284
14174.230957	-101.526360
14179.614258	-94.119240
14184.997559	-96.075317
14190.380859	-94.826752
14195.764160	-97.171478
14201.147461	-93.296181
14206.530762	-105.473480
14211.914062	-98.991974
14217.297363	-93.828743
14222.680664	-90.992683
14228.063965	-88.641541
14233.447266	-87.085983
14238.830566	-89.158142
14244.213867	-94.389496
14249.597168	-94.191032
14254.980469	-97.048973
14260.363770	-114.166046
14265.747070	-99.059357
14271.130371	-95.475113
14276.513672	-91.915352
14281.896973	-91.719131
14287.280273	-91.479828
14292.663574	-90.457024
14298.046875	-90.423935
14303.430176	-92.369537
14308.813477	-90.215607
14314.196777	-89.667534
14319.580078	-93.661880
14324.963379	-99.717186
14330.346680	-91.718994
14335.729980	-84.193489
14341.113281	-79.281662
14346.496582	-78.957726
14351.879883	-80.692101
14357.263184	-81.515770
14362.646484	-83.938606
14368.029785	-85.495605
14373.413086	-86.202034
14378.796387	-88.106934
14384.179688	-91.786774
14389.562988	-93.198265
14394.946289	-96.150993
14400.329590	-93.377396
14405.712891	-99.980980
14411.096191	-94.814827
14416.479492	-99.526825
14421.862793	-98.512688
14427.246094	-99.638306
14432.629395	-99.045837
14438.012695	-99.241219
14443.395996	-98.170158
14448.779297	-93.132675
14454.162598	-96.580811
14459.545898	-102.425644
14464.929199	-95.713173
14470.312500	-103.953621
14475.695801	-102.571205
14481.079102	-104.703812
14486.462402	-110.373093
14491.845703	-105.571388
14497.229004	-100.763748
14502.612305	-100.029045
14507.995605	-94.388718
14513.378906	-103.958466
14518.762207	-95.425423
14524.145508	-96.466568
14529.528809	-98.619270
14534.912109	-96.032372
14540.295410	-96.891891
14545.678711	-101.315659
14551.062012	-96.051735
14556.445312	-96.053230
14561.828613	-94.026161
14567.211914	-95.861931
14572.595215	-98.056763
14577.978516	-102.685165
14583.361816	-104.760193
14588.745117	-101.157997
14594.128418	-102.429443
14599.511719	-109.020187
14604.895020	-101.096268
14610.278320	-104.384285
14615.661621	-96.778343
14621.044922	-97.367584
14626.428223	-96.619568
14631.811523	-95.304657
14637.194824	-97.798912
14642.578125	-98.533745
14647.961426	-101.610283
14653.344727	-98.814232
14658.728027	-97.341316
14664.111328	-98.280647
14669.494629	-103.958954
14674.877930	-94.045860
14680.261230	-94.170715
14685.644531	-91.233772
14691.027832	-96.586716
14696.411133	-102.375031
14701.794434	-96.050545
14707.177734	-91.075729
14712.561035	-92.290459
14717.944336	-95.185135
14723.327637	-97.289742
14728.710938	-101.179939
14734.094238	-102.215424
14739.477539	-95.007332
14744.860840	-96.974426
14750.244141	-96.288124
14755.627441	-105.424629
14761.010742	-108.451851
14766.394043	-105.981865
14771.777344	-102.342010
14777.160645	-104.003769
14782.543945	-98.008087
14787.927246	-104.137314
14793.310547	-96.173065
14798.693848	-100.759422
14804.077148	-97.693443
14809.460449	-101.354622
14814.843750	-100.939568
14820.227051	-98.028946
14825.610352	-102.292084
14830.993652	-105.825989
14836.376953	-102.380417
14841.760254	-102.592834
14847.143555	-100.378082
14852.526855	-93.490349
14857.910156	-99.697227
14863.293457	-104.153465
14868.676758	-102.257683
14874.060059	-98.896927
14879.443359	-101.719246
14884.826660	-109.319260
14890.209961	-104.053322
14895.593262	-98.306450
14900.976562	-103.547386
14906.359863	-96.662888
14911.743164	-101.948311
14917.126465	-99.180855
14922.509766	-99.641327
14927.893066	-108.068459
14933.276367	-101.396187
14938.659668	-99.610962
14944.042969	-104.057022
14949.426270	-106.843529
14954.809570	-102.377213
14960.192871	-103.322556
14965.576172	-102.571747
14970.959473	-100.028824
14976.342773	-103.509392
14981.726074	-107.131660
14987.109375	-105.586403
14992.492676	-101.916039
14997.875977	-99.633270
15003.259277	-100.564171
15008.642578	-109.159851
15014.025879	-107.404594
15019.409180	-101.785675
15024.792480	-96.302460
15030.175781	-95.311302
15035.559082	-96.543274
15040.942383	-92.094879
15046.325684	-99.569077
15051.708984	-96.463699
15057.092285	-94.503906
15062.475586	-103.089592
15067.858887	-87.632172
15073.242188	-85.173317
15078.625488	-83.282883
15084.008789	-83.780273
15089.392090	-86.459846
15094.775391	-89.223969
15100.158691	-90.758202
15105.541992	-91.988602
15110.925293	-94.308647
15116.308594	-96.440140
15121.691895	-100.649452
15127.075195	-97.259148
15132.458496	-98.084862
15137.841797	-102.872940
15143.225098	-104.946022
15148.608398	-105.175468
15153.991699	-106.555054
15159.375000	-105.465874
15164.758301	-104.404549
15170.141602	-100.682457
15175.524902	-104.691780
15180.908203	-103.361595
15186.291504	-99.271378
15191.674805	-104.084366
15197.058105	-104.113457
15202.441406	-101.372787
15207.824707	-99.593132
15213.208008	-104.813690
15218.591309	-97.661728
15223.974609	-99.200706
15229.357910	-97.763298
15234.741211	-101.394829
15240.124512	-101.305923
15245.507812	-101.000557
15250.891113	-104.879753
15256.274414	-104.535278
15261.657715	-105.749741
15267.041016	-106.293449
15272.424316	-100.059059
15277.807617	-106.741875
15283.190918	-104.971428
15288.574219	-104.066170
15293.957520	-104.501625
15299.340820	-96.214355
15304.724121	-95.042160
15310.107422	-98.011543
15315.490723	-106.937172
15320.874023	-105.249588
15326.257324	-99.707039
15331.640625	-95.381073
15337.023926	-96.877907
15342.407227	-97.438019
15347.790527	-98.187897
15353.173828	-97.464272
15358.557129	-94.838120
15363.940430	-94.693245
15369.323730	-99.050926
15374.707031	-116.941910
15380.090332	-106.448639
15385.473633	-103.158501
15390.856934	-101.755775
15396.240234	-102.777863
15401.623535	-102.991783
15407.006836	-103.805489
15412.390137	-94.419876
15417.773438	-98.668884
15423.156738	-95.164330
15428.540039	-97.580475
15433.923340	-94.383476
15439.306641	-92.790649
15444.689941	-92.453217
15450.073242	-93.187767
15455.456543	-95.761002
15460.839844	-93.657684
15466.223145	-93.196625
15471.606445	-93.957352
15476.989746	-96.121506
15482.373047	-101.136581
15487.756348	-100.064674
15493.139648	-96.873421
15498.522949	-102.101723
15503.906250	-99.030342
15509.289551	-100.472755
15514.672852	-108.592247
15520.056152	-100.944824
15525.439453	-103.378471
15530.822754	-105.164818
15536.206055	-103.643600
15541.589355	-107.748726
15546.972656	-99.926521
15552.355957	-100.945511
15557.739258	-108.963913
15563.122559	-103.864136
15568.505859	-101.032928
15573.889160	-101.629692
15579.272461	-103.107941
15584.655762	-97.419472
15590.039062	-97.778221
15595.422363	-101.745590
15600.805664	-102.356773
15606.188965	-105.632286
15611.572266	-108.335938
15616.955566	-110.273651
15622.338867	-109.023102
15627.722168	-105.000107
15633.105469	-103.955269
15638.488770	-100.469788
15643.872070	-99.354057
15649.255371	-105.112015
15654.638672	-114.975510
15660.021973	-101.467575
15665.405273	-102.337517
15670.788574	-103.541000
15676.171875	-103.284859
15681.555176	-102.443237
15686.938477	-102.652710
15692.321777	-104.111252
15697.705078	-103.819687
15703.088379	-101.773354
15708.471680	-104.418564
15713.854980	-103.936447
15719.238281	-99.044861
15724.621582	-99.759415
15730.004883	-103.044044
15735.388184	-101.742332
15740.771484	-106.770523
15746.154785	-102.176277
15751.538086	-102.082947
15756.921387	-103.122879
15762.304688	-101.205132
15767.687988	-99.506821
15773.071289	-101.489273
15778.454590	-105.400192
15783.837891	-104.563812
15789.221191	-106.530396
15794.604492	-105.760780
15799.987793	-100.146584
15805.371094	-99.257904
15810.754395	-101.776154
15816.137695	-94.798225
15821.520996	-94.132736
15826.904297	-96.388268
15832.287598	-93.417130
15837.670898	-103.013222
15843.054199	-98.508125
15848.437500	-111.530556
15853.820801	-96.844452
15859.204102	-99.648773
15864.587402	-100.264374
15869.970703	-100.031113
15875.354004	-100.261055
15880.737305	-105.161674
15886.120605	-104.596199
15891.503906	-105.238205
15896.887207	-107.434700
15902.270508	-105.221146
15907.653809	-100.285316
15913.037109	-98.129745
15918.420410	-103.650116
15923.803711	-111.602364
15929.187012	-105.749237
15934.570312	-99.461655
15939.953613	-109.411232
15945.336914	-100.921944
15950.720215	-101.505005
15956.103516	-96.986328
15961.486816	-98.088821
15966.870117	-97.458252
15972.253418	-97.786263
15977.636719	-101.905724
15983.020020	-104.564636
15988.403320	-100.999809
15993.786621	-101.784431
15999.169922	-105.738838
16004.553223	-104.227043
16009.936523	-107.638847
16015.319824	-104.102249
16020.703125	-103.314758
16026.086426	-109.562706
16031.469727	-107.143356
16036.853027	-99.248825
16042.236328	-97.080681
16047.619629	-103.278160
16053.002930	-103.789314
16058.386230	-106.501076
16063.769531	-100.044571
16069.152832	-102.894585
16074.536133	-112.554726
16079.919434	-101.819626
16085.302734	-110.385643
16090.686035	-101.417564
16096.069336	-99.524284
16101.452637	-102.473412
16106.835938	-101.400520
16112.219238	-106.778786
16117.602539	-108.739510
16122.985840	-106.384903
16128.369141	-104.498024
16133.752441	-96.276505
16139.135742	-103.685364
16144.519043	-97.232353
16149.902344	-96.982674
16155.285645	-103.997803
16160.668945	-100.005310
16166.052246	-92.972206
16171.435547	-93.618866
16176.818848	-98.185638
16182.202148	-98.797249
16187.585449	-99.922638
16192.968750	-100.255173
16198.352051	-99.084106
16203.735352	-106.076195
16209.118652	-112.269119
16214.501953	-106.621849
16219.885254	-101.343643
16225.268555	-101.892174
16230.651855	-103.314224
16236.035156	-99.197990
16241.418457	-105.347557
16246.801758	-103.296440
16252.185059	-107.554092
16257.568359	-98.367226
16262.951660	-97.200180
16268.334961	-98.111084
16273.718262	-104.226128
16279.101562	-103.439209
16284.484863	-106.624969
16289.868164	-105.641151
16295.251465	-103.878876
16300.634766	-101.830154
16306.018066	-110.100105
16311.401367	-105.295700
16316.784668	-107.050674
16322.167969	-105.089287
16327.551270	-107.054466
16332.934570	-109.116234
16338.317871	-104.730202
16343.701172	-110.269012
16349.084473	-100.788963
16354.467773	-103.047501
16359.851074	-100.529587
16365.234375	-100.110840
16370.617676	-103.289368
16376.000977	-111.829063
16381.384277	-102.459503
16386.767578	-108.892761
16392.150879	-106.306747
16397.534180	-103.704163
16402.917480	-103.840134
16408.300781	-104.726944
16413.684082	-102.447968
16419.067383	-102.259781
16424.450684	-101.424255
16429.833984	-103.476074
16435.217285	-103.442764
16440.600586	-103.176109
16445.983887	-108.912437
16451.367188	-102.568527
16456.750488	-104.881317
16462.133789	-107.973595
16467.517090	-110.348137
16472.900391	-104.784843
16478.283691	-103.720116
16483.666992	-101.370369
16489.050293	-99.854561
16494.433594	-103.315422
16499.816895	-97.964302
16505.200195	-97.998100
16510.583496	-101.999527
16515.966797	-105.008667
16521.350098	-100.523895
16526.733398	-109.579308
16532.116699	-107.380722
16537.500000	-102.729515
16542.883301	-106.839752
16548.266602	-100.597084
16553.649902	-108.095512
16559.033203	-96.184265
16564.416504	-96.690651
16569.799805	-101.340919
16575.183105	-104.744675
16580.566406	-103.807159
16585.949707	-100.624290
16591.333008	-103.446205
16596.716309	-101.795059
16602.099609	-106.295990
16607.482910	-106.896774
16612.866211	-102.335556
16618.249512	-106.326622
16623.632812	-102.567726
16629.016113	-103.335281
16634.399414	-111.517921
16639.782715	-104.169746
16645.166016	-105.822235
16650.549316	-106.204971
16655.932617	-105.991653
16661.315918	-105.210869
16666.699219	-100.828766
16672.082520	-100.765778
16677.465820	-103.268875
16682.849121	-102.574753
16688.232422	-105.751427
16693.615723	-104.862083
16698.999023	-104.323311
16704.382324	-100.143295
16709.765625	-103.655998
16715.148926	-114.314285
16720.532227	-107.199524
16725.915527	-112.492271
16731.298828	-105.616379
16736.682129	-105.908943
16742.065430	-105.739082
16747.448730	-103.580376
16752.832031	-104.260368
16758.215332	-107.637428
16763.598633	-106.198746
16768.981934	-104.799591
16774.365234	-107.627098
16779.748535	-103.505013
16785.131836	-104.060616
16790.515137	-112.812927
16795.898438	-111.421143
16801.281738	-103.400635
16806.665039	-104.576477
16812.048340	-104.804909
16817.431641	-105.357735
16822.814941	-110.193764
16828.198242	-113.226807
16833.581543	-103.315514
16838.964844	-98.603378
16844.348145	-101.726181
16849.731445	-109.015602
16855.114746	-107.856400
16860.498047	-101.724655
16865.881348	-100.340401
16871.264648	-98.763695
16876.647949	-100.535324
16882.031250	-98.054367
16887.414551	-107.592789
16892.797852	-103.819099
16898.181152	-101.262215
16903.564453	-105.067825
16908.947754	-101.581673
16914.331055	-107.192459
16919.714355	-115.821304
16925.097656	-99.359390
16930.480957	-99.232353
16935.864258	-103.223701
16941.247559	-98.284492
16946.630859	-95.622681
16952.014160	-100.476463
16957.397461	-103.555817
16962.780762	-102.716415
16968.164062	-102.901474
16973.547363	-108.399124
16978.930664	-102.556839
16984.313965	-100.099770
16989.697266	-100.332550
16995.080566	-101.042213
17000.463867	-105.860001
17005.847168	-101.735626
17011.230469	-101.311653
17016.613770	-107.816650
17021.997070	-108.252510
17027.380371	-104.139954
17032.763672	-103.100586
17038.146973	-100.511803
17043.530273	-107.674194
17048.913574	-110.844933
17054.296875	-106.476738
17059.680176	-103.124863
17065.063477	-102.726387
17070.446777	-99.823181
17075.830078	-101.707367
17081.213379	-106.108696
17086.596680	-101.634125
17091.979980	-106.583382
17097.363281	-105.785393
17102.746582	-103.542191
17108.129883	-104.187233
17113.513184	-100.480339
17118.896484	-99.849030
17124.279785	-104.640266
17129.663086	-105.096474
17135.046387	-102.990204
17140.429688	-103.824654
17145.812988	-100.327621
17151.196289	-105.051605
17156.579590	-100.930237
17161.962891	-98.400139
17167.346191	-97.033173
17172.729492	-97.213272
17178.112793	-103.684608
17183.496094	-101.067619
17188.879395	-99.909264
17194.262695	-96.419525
17199.645996	-97.155846
17205.029297	-102.947952
17210.412598	-107.079254
17215.795898	-104.933952
17221.179199	-109.533287
17226.562500	-101.952209
17231.945801	-104.009506
17237.329102	-104.730675
17242.712402	-103.376457
17248.095703	-102.996529
17253.479004	-112.789619
17258.862305	-104.441750
17264.245605	-106.043045
17269.628906	-122.399696
17275.012207	-110.237122
17280.395508	-109.414444
17285.778809	-101.883728
17291.162109	-99.845009
17296.545410	-98.561852
17301.928711	-99.883812
17307.312012	-96.773956
17312.695312	-101.846085
17318.078613	-105.310478
17323.461914	-103.339508
17328.845215	-108.114082
17334.228516	-105.783943
17339.611816	-108.414177
17344.995117	-101.873459
17350.378418	-100.256523
17355.761719	-101.089516
17361.145020	-103.821388
17366.528320	-104.073990
17371.911621	-101.478729
17377.294922	-105.674583
17382.678223	-113.585121
17388.061523	-112.438011
17393.444824	-104.577301
17398.828125	-102.966461
17404.211426	-106.296272
17409.594727	-112.750595
17414.978027	-104.245941
17420.361328	-105.668167
17425.744629	-105.720581
17431.127930	-102.270699
17436.511230	-105.785248
17441.894531	-98.675377
17447.277832	-99.135521
17452.661133	-102.930771
17458.044434	-101.357887
17463.427734	-100.924179
17468.811035	-104.178688
17474.194336	-100.824074
17479.577637	-99.857521
17484.960938	-104.775230
17490.344238	-95.744881
17495.727539	-99.235817
17501.110840	-97.974625
17506.494141	-99.402740
17511.877441	-105.891907
17517.260742	-108.142052
17522.644043	-105.174782
17528.027344	-107.635590
17533.410645	-104.530106
17538.793945	-103.443825
17544.177246	-108.243019
17549.560547	-106.381752
17554.943848	-100.927376
17560.327148	-100.945709
17565.710449	-102.433739
17571.093750	-103.553642
17576.477051	-110.054924
17581.860352	-101.752571
17587.243652	-107.754433
17592.626953	-98.667847
17598.010254	-103.318756
17603.393555	-106.682053
17608.776855	-105.489403
17614.160156	-104.187767
17619.543457	-104.513885
17624.926758	-103.012955
17630.310059	-103.525528
17635.693359	-99.471581
17641.076660	-110.803513
17646.459961	-107.877769
17651.843262	-102.826538
17657.226562	-105.535797
17662.609863	-98.829987
17667.993164	-103.705437
17673.376465	-104.761421
17678.759766	-106.295486
17684.143066	-101.158928
17689.526367	-101.752602
17694.909668	-106.491318
17700.292969	-106.766731
17705.676270	-100.904533
17711.059570	-103.715706
17716.442871	-97.531982
17721.826172	-104.190468
17727.209473	-111.308907
17732.592773	-104.152893
17737.976074	-108.709579
17743.359375	-104.775291
17748.742676	-103.434784
17754.125977	-103.198677
17759.509277	-104.118622
17764.892578	-101.828171
17770.275879	-98.003860
17775.659180	-98.039909
17781.042480	-99.912003
17786.425781	-104.736267
17791.809082	-101.626564
17797.192383	-104.850830
17802.575684	-102.425255
17807.958984	-100.296417
17813.342285	-104.094833
17818.725586	-114.147820
17824.108887	-103.402863
17829.492188	-102.034225
17834.875488	-104.275757
17840.258789	-98.695831
17845.642090	-107.831482
17851.025391	-107.454834
17856.408691	-101.318893
17861.791992	-97.343239
17867.175293	-100.488762
17872.558594	-101.175545
17877.941895	-101.092857
17883.325195	-108.209618
17888.708496	-103.067001
17894.091797	-102.125618
17899.475098	-107.516342
17904.858398	-101.201233
17910.241699	-100.245239
17915.625000	-113.190239
17921.008301	-100.773674
17926.391602	-100.373955
17931.774902	-102.378349
17937.158203	-110.385262
17942.541504	-104.334930
17947.924805	-101.132202
17953.308105	-101.492729
17958.691406	-103.792755
17964.074707	-105.503464
17969.458008	-100.127083
17974.841309	-99.940086
17980.224609	-102.314682
17985.607910	-99.178047
17990.991211	-103.391457
17996.374512	-101.128632
18001.757812	-96.495987
18007.141113	-100.358467
18012.524414	-112.556526
18017.907715	-99.565071
18023.291016	-101.609352
18028.674316	-102.277985
18034.057617	-96.095505
18039.440918	-95.311226
18044.824219	-100.158516
18050.207520	-100.417046
18055.590820	-95.147514
18060.974121	-101.014374
18066.357422	-103.399612
18071.740723	-97.360847
18077.124023	-99.735435
18082.507324	-101.951439
18087.890625	-97.608772
18093.273926	-100.722061
18098.657227	-102.698837
18104.040527	-101.489136
18109.423828	-101.320946
18114.807129	-98.156227
18120.190430	-104.705666
18125.573730	-106.094460
18130.957031	-103.148315
18136.340332	-101.983818
18141.723633	-102.708420
18147.106934	-113.021500
18152.490234	-104.921196
18157.873535	-104.435860
18163.256836	-102.074066
18168.640137	-102.862846
18174.023438	-100.148499
18179.406738	-105.466240
18184.790039	-107.098389
18190.173340	-102.784706
18195.556641	-120.144547
18200.939941	-123.063332
18206.323242	-105.168594
18211.706543	-107.206757
18217.089844	-103.423851
18222.473145	-99.712502
18227.856445	-104.923920
18233.239746	-97.489731
18238.623047	-98.981461
18244.006348	-99.454323
18249.389648	-117.339523
18254.772949	-102.847565
18260.156250	-100.439095
18265.539551	-98.174110
18270.922852	-105.239609
18276.306152	-103.839745
18281.689453	-97.263191
18287.072754	-103.486397
18292.456055	-106.910423
18297.839355	-99.579826
18303.222656	-98.264824
18308.605957	-105.735741
18313.989258	-98.777519
18319.372559	-101.478935
18324.755859	-101.974617
18330.139160	-100.211090
18335.522461	-107.064468
18340.905762	-106.357643
18346.289062	-102.845406
18351.672363	-108.920265
18357.055664	-108.172989
18362.438965	-106.208611
18367.822266	-102.001251
18373.205566	-105.112328
18378.588867	-99.884872
18383.972168	-104.807411
18389.355469	-106.467728
18394.738770	-104.879959
18400.122070	-101.881653
18405.505371	-109.912849
18410.888672	-104.193390
18416.271973	-104.963066
18421.655273	-104.599464
18427.038574	-105.968422
18432.421875	-105.854141
18437.805176	-102.142609
18443.188477	-98.450241
18448.571777	-98.733177
18453.955078	-106.586464
18459.338379	-105.376030
18464.721680	-104.492668
18470.104980	-103.392754
18475.488281	-100.287613
18480.871582	-98.824333
18486.254883	-101.733002
18491.638184	-101.926384
18497.021484	-104.352104
18502.404785	-98.712143
18507.788086	-101.319267
18513.171387	-102.100731
18518.554688	-102.717567
18523.937988	-102.924026
18529.321289	-99.157005
18534.704590	-104.960823
18540.087891	-103.209488
18545.471191	-102.191772
18550.854492	-100.896217
18556.237793	-95.486198
18561.621094	-108.747757
18567.004395	-105.398926
18572.387695	-102.548576
18577.770996	-99.173141
18583.154297	-104.535965
18588.537598	-97.374245
18593.920898	-99.978813
18599.304199	-110.421951
18604.687500	-106.814903
18610.070801	-101.552414
18615.454102	-108.664970
18620.837402	-110.848206
18626.220703	-105.945557
18631.604004	-103.167664
18636.987305	-105.441544
18642.370605	-107.781113
18647.753906	-113.778870
18653.137207	-107.217506
18658.520508	-103.229813
18663.903809	-102.581520
18669.287109	-101.072159
18674.670410	-105.379295
18680.053711	-109.694138
18685.437012	-112.111160
18690.820312	-109.177711
18696.203613	-105.569984
18701.586914	-105.860626
18706.970215	-108.517769
18712.353516	-119.498421
18717.736816	-108.372459
18723.120117	-110.133507
18728.503418	-106.860222
18733.886719	-108.718498
18739.270020	-108.885292
18744.653320	-108.734138
18750.036621	-103.980423
18755.419922	-109.121284
18760.803223	-104.444984
18766.186523	-102.763496
18771.569824	-103.543556
18776.953125	-108.384171
18782.336426	-100.308334
18787.719727	-110.436295
18793.103027	-104.194290
18798.486328	-108.152443
18803.869629	-101.603851
18809.252930	-96.587105
18814.636230	-104.851463
18820.019531	-98.082726
18825.402832	-104.043381
18830.786133	-109.045319
18836.169434	-98.904739
18841.552734	-106.924675
18846.936035	-115.382713
18852.319336	-111.096916
18857.702637	-104.419044
18863.085938	-110.038300
